,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel,Source-Image,position,RightKneeAngle,LeftKneeAngle,LeftHeelAngleAngle,RightHeelAngleAngle,HipAngle
64,486.0,195.0,400.0,234.0,382.0,221.0,434.0,195.0,382.0,182.0,434.0,247.0,,,,,295.0,300.0,278.0,313.0,486.0,326.0,347.0,391.0,313.0,300.0,486.0,313.0,365.0,378.0,469.0,182.0,469.0,182.0,434.0,182.0,,,434.0,404.0,434.0,391.0,,,434.0,404.0,400.0,404.0,313.0,391.0,side/right_bottom/20190103_145243.jpg,right_bottom,28.638342630791815,32.541637734742714,,148.8815761724659,37.98166660981975
65,469.0,195.0,400.0,234.0,365.0,221.0,417.0,195.0,452.0,195.0,417.0,247.0,,,,,295.0,313.0,260.0,313.0,469.0,326.0,330.0,391.0,313.0,313.0,486.0,313.0,365.0,378.0,452.0,195.0,469.0,195.0,434.0,195.0,,,434.0,404.0,434.0,404.0,,,434.0,404.0,365.0,404.0,313.0,391.0,side/right_bottom/20190103_145244.jpg,right_bottom,28.621275077077673,28.24425107080102,,146.75564736875302,38.99691513690926
66,469.0,208.0,382.0,234.0,365.0,221.0,434.0,195.0,452.0,182.0,417.0,247.0,,,,,260.0,313.0,260.0,313.0,469.0,326.0,330.0,391.0,260.0,300.0,486.0,313.0,347.0,378.0,469.0,195.0,469.0,195.0,434.0,182.0,,,417.0,404.0,417.0,391.0,,,400.0,404.0,382.0,404.0,313.0,391.0,side/right_bottom/20190103_145247.jpg,right_bottom,28.621275077077673,28.354155368790476,,145.6232038644415,34.63648959585905
67,,,365.0,247.0,365.0,234.0,469.0,195.0,400.0,195.0,365.0,247.0,,,,,260.0,313.0,260.0,313.0,469.0,326.0,347.0,378.0,260.0,313.0,,,,,,,,,,,,,,,,,,,434.0,404.0,400.0,404.0,313.0,391.0,side/right_bottom/20190103_145252(0).jpg,right_bottom,26.644400494091492,,,144.54219838970533,
68,,,365.0,234.0,365.0,221.0,469.0,195.0,382.0,195.0,400.0,247.0,,,,,278.0,313.0,260.0,313.0,469.0,326.0,330.0,378.0,295.0,313.0,469.0,313.0,365.0,378.0,,,,,,,,,434.0,404.0,434.0,391.0,,,434.0,404.0,382.0,404.0,313.0,391.0,side/right_bottom/20190103_145252.jpg,right_bottom,24.070126104246356,32.005383208083494,,145.66219596933007,44.18999650119706
69,,,365.0,221.0,365.0,221.0,469.0,182.0,417.0,182.0,365.0,221.0,,,,,278.0,300.0,260.0,300.0,434.0,313.0,347.0,378.0,278.0,300.0,469.0,300.0,400.0,365.0,,,,,,,,,434.0,365.0,434.0,365.0,,,434.0,391.0,400.0,404.0,313.0,391.0,side/right_bottom/20190103_145256.jpg,right_bottom,41.03716144339975,43.29018595585847,,136.99291813283793,44.386416696276726
70,,,365.0,234.0,347.0,234.0,452.0,195.0,382.0,195.0,347.0,234.0,,,,,278.0,313.0,260.0,313.0,469.0,313.0,330.0,378.0,278.0,313.0,469.0,313.0,382.0,365.0,,,,,,,,,434.0,378.0,434.0,365.0,,,400.0,404.0,382.0,404.0,313.0,391.0,side/right_bottom/20190103_145257.jpg,right_bottom,25.06200825579446,30.86680945113708,,138.4655882107415,42.24089234137972
71,452.0,208.0,382.0,234.0,365.0,221.0,400.0,208.0,469.0,182.0,400.0,234.0,452.0,247.0,452.0,208.0,278.0,313.0,260.0,313.0,469.0,313.0,330.0,378.0,278.0,300.0,469.0,313.0,365.0,378.0,452.0,208.0,,,382.0,195.0,,,417.0,391.0,417.0,391.0,,,382.0,404.0,365.0,404.0,313.0,378.0,side/right_bottom/20190103_145301.jpg,right_bottom,25.06200825579446,35.89909076318063,,129.6529183997006,37.220862809085645
72,452.0,208.0,382.0,234.0,347.0,221.0,417.0,195.0,452.0,195.0,417.0,247.0,,,,,278.0,313.0,260.0,313.0,469.0,313.0,330.0,378.0,295.0,300.0,469.0,313.0,365.0,378.0,452.0,195.0,469.0,195.0,417.0,195.0,,,417.0,391.0,400.0,378.0,,,400.0,404.0,382.0,404.0,313.0,378.0,side/right_bottom/20190103_145305.jpg,right_bottom,25.06200825579446,36.27816397569275,,135.70711029381548,37.220862809085645
73,,,365.0,234.0,347.0,221.0,434.0,195.0,400.0,195.0,382.0,234.0,,,,,278.0,313.0,260.0,313.0,469.0,313.0,330.0,378.0,295.0,300.0,469.0,300.0,365.0,365.0,347.0,195.0,,,347.0,195.0,,,400.0,378.0,400.0,378.0,,,400.0,391.0,382.0,391.0,313.0,378.0,side/right_bottom/20190103_145309.jpg,right_bottom,25.06200825579446,32.005383208083494,,145.6232038644415,40.29178818156238
74,434.0,221.0,382.0,234.0,347.0,221.0,400.0,208.0,469.0,195.0,417.0,247.0,,,,,278.0,313.0,260.0,313.0,469.0,313.0,330.0,378.0,295.0,313.0,469.0,300.0,382.0,365.0,,,,,382.0,208.0,,,434.0,365.0,434.0,365.0,,,400.0,391.0,382.0,391.0,313.0,378.0,side/right_bottom/20190103_145310.jpg,right_bottom,25.06200825579446,32.49159990818125,,145.6232038644415,35.27175864926831
75,452.0,195.0,382.0,221.0,365.0,208.0,400.0,182.0,434.0,182.0,417.0,234.0,,,,,260.0,300.0,260.0,313.0,469.0,313.0,330.0,378.0,278.0,300.0,469.0,300.0,382.0,365.0,452.0,195.0,452.0,195.0,417.0,195.0,,,434.0,365.0,434.0,365.0,382.0,378.0,382.0,391.0,365.0,391.0,313.0,378.0,side/right_bottom/20190103_145314(0).jpg,right_bottom,25.06200825579446,36.7643806757905,153.4910308097088,142.18172610885216,34.70606339048878
76,452.0,195.0,382.0,221.0,330.0,221.0,,,347.0,195.0,417.0,234.0,,,,,278.0,300.0,260.0,300.0,469.0,313.0,330.0,378.0,295.0,300.0,469.0,300.0,382.0,365.0,452.0,182.0,,,417.0,182.0,,,434.0,365.0,434.0,365.0,,,400.0,391.0,382.0,391.0,313.0,378.0,side/right_bottom/20190103_145314.jpg,right_bottom,28.621275077077673,36.7643806757905,,145.6232038644415,39.169966968902976
77,,,382.0,234.0,347.0,221.0,469.0,182.0,382.0,182.0,434.0,247.0,,,,,260.0,300.0,260.0,300.0,469.0,313.0,347.0,378.0,295.0,300.0,469.0,300.0,382.0,365.0,,,,,,,,,434.0,365.0,434.0,365.0,,,400.0,391.0,382.0,391.0,313.0,378.0,side/right_bottom/20190103_145318.jpg,right_bottom,31.607372575836266,36.7643806757905,,142.90739564766767,30.194013416754913
78,434.0,208.0,382.0,221.0,347.0,221.0,400.0,208.0,469.0,182.0,434.0,234.0,,,452.0,208.0,295.0,300.0,278.0,300.0,486.0,313.0,347.0,378.0,313.0,300.0,486.0,300.0,382.0,365.0,417.0,195.0,,,382.0,195.0,,,434.0,378.0,417.0,378.0,,,400.0,391.0,382.0,391.0,330.0,378.0,side/right_bottom/20190103_145323.jpg,right_bottom,28.638342630791815,32.005383208083494,,142.3101917669239,44.18999650119706
79,434.0,208.0,365.0,234.0,347.0,221.0,382.0,208.0,452.0,182.0,400.0,247.0,,,452.0,208.0,278.0,313.0,260.0,313.0,486.0,313.0,347.0,378.0,295.0,300.0,469.0,300.0,382.0,365.0,434.0,208.0,,,365.0,195.0,,,434.0,378.0,434.0,365.0,,,417.0,391.0,400.0,404.0,330.0,378.0,side/right_bottom/20190103_145327(0).jpg,right_bottom,25.06200825579446,36.7643806757905,,140.6516517519218,40.37477269805678
80,469.0,195.0,382.0,221.0,347.0,221.0,382.0,208.0,452.0,169.0,434.0,234.0,,,,,278.0,300.0,260.0,300.0,486.0,313.0,347.0,378.0,295.0,300.0,486.0,300.0,382.0,365.0,452.0,182.0,,,417.0,182.0,,,434.0,391.0,417.0,378.0,,,434.0,404.0,400.0,404.0,330.0,378.0,side/right_bottom/20190103_145327.jpg,right_bottom,28.354155368790476,32.005383208083494,,137.8925727800331,39.01077341733172
81,469.0,208.0,365.0,234.0,347.0,234.0,382.0,221.0,452.0,195.0,400.0,247.0,,,434.0,208.0,278.0,313.0,278.0,313.0,486.0,313.0,347.0,378.0,295.0,313.0,486.0,300.0,382.0,365.0,452.0,195.0,,,365.0,195.0,,,434.0,378.0,434.0,365.0,,,417.0,404.0,382.0,404.0,330.0,378.0,side/right_bottom/20190103_145328.jpg,right_bottom,25.06200825579446,28.111675652986346,,133.13283590397037,40.450981733133666
82,469.0,195.0,382.0,234.0,347.0,221.0,400.0,182.0,434.0,195.0,417.0,234.0,,,,,278.0,300.0,260.0,313.0,469.0,313.0,347.0,378.0,278.0,300.0,469.0,313.0,382.0,365.0,452.0,182.0,469.0,182.0,417.0,182.0,,,417.0,378.0,417.0,378.0,,,417.0,391.0,400.0,404.0,330.0,378.0,side/right_bottom/20190103_145332(1).jpg,right_bottom,28.048105754553067,34.76051700623422,,137.95650789160243,36.29354772901646
83,469.0,208.0,382.0,234.0,365.0,221.0,400.0,195.0,434.0,195.0,417.0,247.0,,,,,278.0,313.0,260.0,313.0,486.0,313.0,347.0,378.0,295.0,300.0,469.0,313.0,382.0,365.0,452.0,195.0,,,417.0,195.0,,,434.0,378.0,434.0,365.0,,,400.0,404.0,382.0,404.0,330.0,378.0,side/right_bottom/20190103_145333.jpg,right_bottom,25.06200825579446,35.139590218746335,,129.8716035191236,37.220862809085645
84,452.0,195.0,382.0,221.0,365.0,221.0,521.0,247.0,486.0,208.0,400.0,221.0,,,,,278.0,300.0,260.0,300.0,469.0,313.0,330.0,378.0,295.0,300.0,469.0,300.0,365.0,365.0,434.0,182.0,452.0,182.0,382.0,182.0,,,417.0,378.0,400.0,365.0,,,382.0,391.0,365.0,391.0,313.0,378.0,side/right_bottom/20190103_145338.jpg,right_bottom,28.621275077077673,32.005383208083494,,142.18172610885216,39.169966968902976
85,434.0,221.0,347.0,234.0,330.0,234.0,504.0,247.0,486.0,221.0,365.0,234.0,,,,,278.0,313.0,260.0,326.0,452.0,313.0,330.0,378.0,295.0,313.0,469.0,313.0,382.0,378.0,417.0,208.0,434.0,208.0,382.0,195.0,,,434.0,378.0,417.0,378.0,,,400.0,404.0,365.0,404.0,313.0,391.0,side/right_bottom/20190103_145342(0).jpg,right_bottom,24.174616030208494,36.7643806757905,,133.5543565794438,48.86546116985175
86,434.0,208.0,365.0,234.0,347.0,234.0,504.0,234.0,486.0,221.0,382.0,247.0,,,,,278.0,313.0,260.0,313.0,452.0,313.0,330.0,378.0,313.0,313.0,469.0,313.0,365.0,378.0,417.0,195.0,434.0,208.0,382.0,195.0,,,400.0,391.0,400.0,391.0,,,382.0,404.0,365.0,404.0,313.0,391.0,side/right_bottom/20190103_145342.jpg,right_bottom,28.048105754553067,32.005383208083494,,130.72594081423807,42.24089234137972
87,452.0,182.0,400.0,221.0,365.0,221.0,539.0,234.0,469.0,195.0,417.0,221.0,,,,,295.0,300.0,278.0,300.0,469.0,313.0,365.0,378.0,313.0,300.0,486.0,313.0,417.0,365.0,452.0,182.0,452.0,169.0,400.0,182.0,,,469.0,378.0,452.0,365.0,,,434.0,404.0,417.0,404.0,347.0,391.0,side/right_bottom/20190103_145346(0).jpg,right_bottom,35.89909076318063,41.299913192137865,,132.00386814901205,41.03156682630035
88,417.0,208.0,365.0,234.0,347.0,234.0,504.0,247.0,486.0,221.0,382.0,234.0,,,469.0,234.0,278.0,326.0,260.0,326.0,469.0,326.0,347.0,378.0,295.0,313.0,469.0,313.0,382.0,378.0,400.0,195.0,417.0,195.0,365.0,195.0,,,434.0,378.0,434.0,365.0,,,400.0,404.0,382.0,404.0,313.0,391.0,side/right_bottom/20190103_145351.jpg,right_bottom,23.085133672808286,36.7643806757905,,139.4479308706026,44.6509205553304
89,452.0,208.0,382.0,234.0,347.0,234.0,521.0,247.0,469.0,221.0,400.0,234.0,,,,,295.0,313.0,278.0,313.0,469.0,313.0,347.0,378.0,330.0,313.0,469.0,313.0,365.0,378.0,434.0,195.0,452.0,195.0,382.0,195.0,,,417.0,391.0,417.0,391.0,,,400.0,404.0,382.0,404.0,330.0,391.0,side/right_bottom/20190103_145355(0).jpg,right_bottom,28.048105754553067,32.005383208083494,,130.90555081998517,42.24089234137972
90,452.0,195.0,382.0,234.0,365.0,221.0,521.0,247.0,504.0,221.0,400.0,234.0,,,486.0,221.0,278.0,300.0,260.0,300.0,486.0,313.0,347.0,378.0,295.0,300.0,469.0,313.0,382.0,378.0,452.0,195.0,469.0,195.0,400.0,182.0,,,452.0,378.0,434.0,378.0,,,417.0,404.0,382.0,404.0,330.0,391.0,side/right_bottom/20190103_145356.jpg,right_bottom,28.354155368790476,41.03716144339975,,136.4107792659069,36.128128678100566
91,434.0,208.0,382.0,247.0,365.0,234.0,539.0,260.0,486.0,221.0,417.0,247.0,,,486.0,221.0,295.0,326.0,278.0,326.0,486.0,326.0,347.0,391.0,330.0,313.0,486.0,326.0,382.0,378.0,417.0,195.0,452.0,208.0,382.0,208.0,,,434.0,404.0,417.0,391.0,,,417.0,417.0,400.0,417.0,330.0,391.0,side/right_bottom/20190103_145359(0).jpg,right_bottom,25.06200825579446,31.32869286780418,,135.8415343629422,42.24089234137972
92,452.0,208.0,382.0,234.0,365.0,234.0,539.0,247.0,469.0,208.0,417.0,234.0,,,,,295.0,313.0,278.0,326.0,486.0,326.0,347.0,391.0,313.0,313.0,504.0,326.0,382.0,378.0,434.0,195.0,469.0,195.0,382.0,195.0,,,434.0,404.0,434.0,391.0,,,434.0,404.0,400.0,417.0,330.0,391.0,side/right_bottom/20190103_145404.jpg,right_bottom,25.06200825579446,26.978841227905406,,142.26762676340124,45.959886314537776
93,417.0,195.0,365.0,234.0,347.0,221.0,469.0,234.0,556.0,221.0,400.0,234.0,469.0,234.0,556.0,221.0,278.0,313.0,260.0,313.0,452.0,313.0,347.0,378.0,295.0,300.0,469.0,313.0,382.0,365.0,400.0,182.0,434.0,195.0,365.0,195.0,,,417.0,378.0,417.0,378.0,,,417.0,391.0,382.0,404.0,330.0,378.0,side/right_bottom/20190103_145408.jpg,right_bottom,31.7594800848128,35.139590218746335,,132.47315471825078,42.24089234137972
94,469.0,208.0,400.0,234.0,382.0,234.0,556.0,260.0,486.0,221.0,400.0,247.0,,,,,295.0,313.0,278.0,313.0,486.0,313.0,365.0,378.0,313.0,313.0,486.0,300.0,400.0,365.0,452.0,195.0,469.0,195.0,417.0,195.0,,,452.0,378.0,452.0,365.0,,,417.0,404.0,400.0,404.0,330.0,391.0,side/right_bottom/20190103_145412(0).jpg,right_bottom,28.24425107080102,32.78511030122998,,134.96752975687778,35.00800160667734
95,486.0,208.0,400.0,234.0,382.0,234.0,556.0,247.0,486.0,221.0,382.0,234.0,,,,,278.0,313.0,278.0,313.0,486.0,326.0,347.0,378.0,295.0,313.0,486.0,313.0,382.0,378.0,469.0,208.0,486.0,195.0,417.0,208.0,,,452.0,378.0,434.0,378.0,,,400.0,404.0,382.0,404.0,330.0,391.0,side/right_bottom/20190103_145416(0).jpg,right_bottom,24.08719365796051,32.005383208083494,,137.98978436955053,34.71462202505252
96,486.0,208.0,400.0,234.0,382.0,234.0,556.0,234.0,486.0,208.0,382.0,234.0,,,,,278.0,313.0,278.0,313.0,486.0,326.0,347.0,378.0,295.0,300.0,486.0,313.0,400.0,378.0,469.0,195.0,486.0,195.0,417.0,195.0,,,452.0,378.0,452.0,365.0,,,417.0,404.0,382.0,404.0,330.0,391.0,side/right_bottom/20190103_145416.jpg,right_bottom,24.08719365796051,40.9762045202688,,140.63859012900915,34.71462202505252
97,469.0,182.0,400.0,221.0,365.0,208.0,539.0,234.0,504.0,208.0,417.0,221.0,,,,,278.0,300.0,278.0,300.0,486.0,326.0,347.0,378.0,313.0,300.0,486.0,313.0,382.0,378.0,452.0,169.0,469.0,169.0,400.0,182.0,,,452.0,378.0,452.0,365.0,,,434.0,404.0,400.0,404.0,330.0,391.0,side/right_bottom/20190103_145419(0).jpg,right_bottom,27.635875631864952,36.302769872025195,,144.41587677000953,38.28053645966164
98,469.0,195.0,382.0,234.0,365.0,234.0,539.0,247.0,486.0,208.0,417.0,234.0,,,,,295.0,313.0,278.0,313.0,486.0,326.0,365.0,378.0,313.0,313.0,504.0,313.0,400.0,378.0,452.0,195.0,469.0,195.0,400.0,195.0,,,434.0,391.0,434.0,391.0,,,417.0,404.0,400.0,404.0,347.0,391.0,side/right_bottom/20190103_145424(0).jpg,right_bottom,26.832049276012008,32.005383208083494,,135.39581946820945,44.10234997184645
99,434.0,208.0,400.0,234.0,365.0,234.0,539.0,260.0,504.0,221.0,417.0,234.0,,,,,295.0,313.0,278.0,326.0,486.0,326.0,347.0,391.0,313.0,313.0,486.0,313.0,400.0,378.0,434.0,195.0,452.0,195.0,382.0,208.0,,,452.0,391.0,452.0,378.0,,,434.0,404.0,400.0,404.0,330.0,391.0,side/right_bottom/20190103_145424(1).jpg,right_bottom,25.06200825579446,37.08249696517166,,146.81483720256594,38.90620992631202
100,469.0,195.0,382.0,221.0,365.0,221.0,539.0,234.0,504.0,208.0,417.0,221.0,,,,,295.0,300.0,278.0,300.0,486.0,326.0,365.0,378.0,295.0,300.0,486.0,313.0,417.0,365.0,452.0,182.0,469.0,182.0,400.0,182.0,,,469.0,378.0,469.0,365.0,417.0,378.0,434.0,404.0,417.0,404.0,347.0,391.0,side/right_bottom/20190103_145424.jpg,right_bottom,30.38073124991646,40.89623408329331,155.79902840884148,140.09943417250264,48.070263809917144
101,469.0,208.0,382.0,234.0,382.0,234.0,539.0,247.0,486.0,208.0,400.0,247.0,,,,,295.0,313.0,278.0,313.0,469.0,326.0,347.0,391.0,313.0,313.0,486.0,326.0,400.0,378.0,469.0,195.0,469.0,195.0,417.0,195.0,,,434.0,391.0,434.0,391.0,,,434.0,417.0,417.0,417.0,330.0,391.0,side/right_bottom/20190103_145441(1).jpg,right_bottom,31.941813309650207,35.45669117228608,,136.88402004603296,46.3153534011854
102,469.0,208.0,400.0,247.0,382.0,234.0,539.0,260.0,486.0,221.0,400.0,247.0,,,,,295.0,313.0,278.0,326.0,486.0,326.0,347.0,391.0,313.0,313.0,504.0,326.0,400.0,378.0,469.0,208.0,486.0,208.0,417.0,208.0,,,452.0,378.0,452.0,378.0,,,434.0,417.0,400.0,417.0,330.0,391.0,side/right_bottom/20190103_145441(2).jpg,right_bottom,25.06200825579446,30.458758732175134,,137.8925727800331,35.87128911444038
103,469.0,195.0,382.0,234.0,382.0,221.0,539.0,247.0,469.0,208.0,400.0,234.0,,,,,295.0,313.0,278.0,313.0,504.0,326.0,347.0,391.0,295.0,300.0,486.0,313.0,382.0,378.0,452.0,195.0,469.0,195.0,417.0,195.0,,,434.0,391.0,434.0,391.0,,,434.0,417.0,400.0,417.0,330.0,391.0,side/right_bottom/20190103_145442.jpg,right_bottom,25.78232514010879,35.89909076318063,,140.23222262295664,44.10234997184645
104,452.0,195.0,382.0,234.0,365.0,234.0,521.0,247.0,469.0,208.0,417.0,234.0,504.0,234.0,,,278.0,313.0,260.0,313.0,452.0,326.0,330.0,404.0,295.0,313.0,469.0,326.0,382.0,391.0,434.0,195.0,452.0,195.0,382.0,195.0,,,452.0,391.0,434.0,378.0,382.0,391.0,400.0,417.0,382.0,417.0,313.0,404.0,side/right_bottom/20190103_145444(0).jpg,right_bottom,36.46607119694384,41.03716144339975,147.06303729318668,138.5384248365258,41.2953238688913
105,452.0,221.0,382.0,247.0,365.0,247.0,521.0,273.0,469.0,221.0,417.0,247.0,,,,,295.0,326.0,260.0,339.0,486.0,326.0,347.0,391.0,313.0,326.0,486.0,326.0,382.0,391.0,452.0,208.0,452.0,208.0,400.0,208.0,,,434.0,404.0,434.0,391.0,,,400.0,417.0,382.0,417.0,330.0,404.0,side/right_bottom/20190103_145445(0).jpg,right_bottom,21.769861142798455,32.005383208083494,,133.76197350644827,42.24089234137972
106,452.0,208.0,382.0,247.0,365.0,234.0,521.0,260.0,452.0,221.0,400.0,247.0,,,,,278.0,326.0,260.0,326.0,469.0,326.0,347.0,391.0,295.0,326.0,486.0,326.0,382.0,391.0,434.0,208.0,452.0,208.0,382.0,208.0,,,452.0,391.0,434.0,391.0,,,417.0,417.0,382.0,417.0,330.0,404.0,side/right_bottom/20190103_145445.jpg,right_bottom,28.048105754553067,32.005383208083494,,133.5543565794438,37.220862809085645
107,469.0,195.0,382.0,234.0,365.0,234.0,539.0,247.0,486.0,208.0,417.0,234.0,,,,,313.0,313.0,295.0,313.0,504.0,326.0,382.0,391.0,330.0,313.0,521.0,326.0,400.0,378.0,452.0,195.0,469.0,195.0,400.0,195.0,,,452.0,404.0,452.0,391.0,,,452.0,404.0,434.0,417.0,365.0,391.0,side/right_bottom/20190103_145448(1).jpg,right_bottom,31.607372575836266,27.14942245611182,,137.85000520691605,52.593749674032985
108,469.0,195.0,400.0,234.0,382.0,234.0,521.0,247.0,486.0,208.0,400.0,234.0,,,,,313.0,313.0,295.0,313.0,504.0,326.0,365.0,391.0,330.0,313.0,504.0,313.0,400.0,378.0,452.0,195.0,469.0,182.0,400.0,195.0,,,452.0,404.0,452.0,391.0,,,452.0,404.0,417.0,417.0,347.0,391.0,side/right_bottom/20190103_145452(0).jpg,right_bottom,28.621275077077673,32.005383208083494,,142.33909526727444,44.18999650119706
109,469.0,208.0,400.0,247.0,382.0,247.0,521.0,260.0,504.0,234.0,434.0,247.0,,,,,313.0,326.0,295.0,326.0,504.0,326.0,365.0,391.0,330.0,313.0,504.0,326.0,400.0,378.0,452.0,208.0,469.0,208.0,400.0,208.0,,,452.0,404.0,452.0,391.0,,,434.0,404.0,417.0,404.0,347.0,391.0,side/right_bottom/20190103_145453(0).jpg,right_bottom,25.06200825579446,30.837831944687245,,145.69467236831468,42.24089234137972
110,469.0,208.0,400.0,234.0,382.0,234.0,539.0,260.0,486.0,221.0,434.0,234.0,,,,,313.0,326.0,295.0,326.0,504.0,326.0,365.0,391.0,347.0,313.0,504.0,326.0,400.0,378.0,452.0,195.0,469.0,195.0,400.0,195.0,,,469.0,378.0,469.0,378.0,,,434.0,404.0,417.0,404.0,347.0,391.0,side/right_bottom/20190103_145453.jpg,right_bottom,25.06200825579446,31.298489507653468,,145.69467236831468,46.60002471514774
111,417.0,234.0,313.0,260.0,365.0,273.0,486.0,286.0,626.0,286.0,278.0,247.0,208.0,247.0,,,104.0,365.0,121.0,365.0,434.0,339.0,260.0,417.0,104.0,352.0,,,,,400.0,221.0,,,347.0,234.0,,,,,,,,,295.0,443.0,295.0,443.0,243.0,430.0,side/right_bottom/20190103_155210.jpg,right_bottom,19.39704986730994,,,131.00967512674987,
112,382.0,221.0,295.0,247.0,347.0,260.0,486.0,260.0,643.0,273.0,260.0,234.0,191.0,234.0,,,86.0,339.0,104.0,352.0,400.0,339.0,226.0,417.0,69.0,339.0,,,208.0,404.0,382.0,208.0,382.0,208.0,313.0,208.0,,,,,,,191.0,404.0,260.0,430.0,260.0,430.0,208.0,417.0,side/right_bottom/20190103_155212.jpg,right_bottom,21.630789312948835,,,140.09345643715088,
113,452.0,247.0,365.0,273.0,365.0,273.0,434.0,273.0,,,365.0,273.0,,,,,260.0,326.0,243.0,339.0,382.0,365.0,260.0,430.0,295.0,326.0,417.0,352.0,278.0,430.0,434.0,234.0,,,382.0,234.0,,,330.0,430.0,330.0,430.0,243.0,430.0,295.0,443.0,295.0,443.0,243.0,430.0,side/right_bottom/20190103_155256.jpg,right_bottom,38.64287146689021,41.329604841547614,131.70992087224403,136.88402004603296,39.897449790507096
114,417.0,247.0,313.0,273.0,313.0,273.0,417.0,286.0,556.0,300.0,313.0,273.0,,,,,156.0,339.0,156.0,339.0,330.0,365.0,208.0,430.0,173.0,339.0,347.0,352.0,243.0,430.0,400.0,247.0,417.0,234.0,347.0,247.0,,,,,278.0,430.0,208.0,430.0,191.0,443.0,191.0,443.0,191.0,443.0,side/right_bottom/20190103_155258.jpg,right_bottom,36.54666463404675,41.142678413453275,,8.687342665230057,28.899891520741377
115,434.0,260.0,313.0,286.0,330.0,286.0,434.0,300.0,521.0,300.0,313.0,286.0,,,,,191.0,352.0,191.0,352.0,365.0,365.0,226.0,430.0,208.0,352.0,382.0,352.0,278.0,430.0,417.0,260.0,434.0,247.0,365.0,260.0,,,365.0,430.0,347.0,430.0,,,278.0,456.0,260.0,456.0,208.0,443.0,side/right_bottom/20190103_155302.jpg,right_bottom,29.334789023403705,36.86989764584401,,133.658389924457,30.452470813487164
116,434.0,273.0,330.0,286.0,347.0,286.0,452.0,300.0,539.0,300.0,330.0,286.0,,,,,173.0,352.0,173.0,352.0,382.0,365.0,243.0,443.0,173.0,339.0,400.0,352.0,278.0,443.0,434.0,260.0,,,382.0,260.0,,,330.0,456.0,330.0,456.0,,,295.0,456.0,278.0,456.0,226.0,443.0,side/right_bottom/20190103_155305.jpg,right_bottom,32.858275566292946,39.99699370946853,,138.0932633989331,24.50887072229332
117,434.0,273.0,330.0,286.0,347.0,300.0,469.0,313.0,626.0,326.0,313.0,286.0,,,,,156.0,352.0,156.0,352.0,347.0,365.0,226.0,443.0,156.0,339.0,382.0,352.0,260.0,430.0,434.0,273.0,,,365.0,273.0,,,313.0,443.0,313.0,443.0,,,278.0,456.0,260.0,456.0,208.0,443.0,side/right_bottom/20190103_155307.jpg,right_bottom,36.70067307959017,35.88472858559527,,135.00000000000003,22.557875720822256
118,434.0,286.0,313.0,286.0,330.0,300.0,434.0,313.0,539.0,313.0,313.0,286.0,,,,,121.0,352.0,121.0,352.0,347.0,365.0,208.0,430.0,121.0,339.0,365.0,352.0,243.0,430.0,434.0,273.0,452.0,273.0,365.0,273.0,,,347.0,430.0,,,,,243.0,456.0,226.0,456.0,191.0,443.0,side/right_bottom/20190103_155310.jpg,right_bottom,28.354155368790476,35.64234194186769,,125.01435522550723,20.554780728444303
119,417.0,260.0,295.0,286.0,313.0,286.0,417.0,300.0,521.0,313.0,295.0,273.0,,,,,121.0,352.0,139.0,352.0,347.0,365.0,208.0,430.0,121.0,339.0,365.0,352.0,278.0,417.0,400.0,247.0,,,347.0,260.0,,,347.0,430.0,330.0,417.0,278.0,430.0,260.0,456.0,243.0,456.0,191.0,430.0,side/right_bottom/20190103_155314.jpg,right_bottom,28.638342630791815,39.81414114505893,129.72277576374836,129.6529183997006,22.356627602003595
120,417.0,273.0,313.0,286.0,313.0,300.0,434.0,313.0,608.0,326.0,295.0,286.0,,,,,121.0,352.0,121.0,365.0,347.0,365.0,208.0,443.0,121.0,352.0,365.0,352.0,243.0,443.0,400.0,260.0,417.0,260.0,347.0,273.0,,,330.0,430.0,330.0,430.0,,,243.0,456.0,226.0,456.0,191.0,443.0,side/right_bottom/20190103_155317.jpg,right_bottom,29.29900874500974,36.71931775727826,,131.75307165302317,20.554780728444303
121,365.0,260.0,260.0,286.0,260.0,286.0,417.0,313.0,556.0,326.0,260.0,286.0,,,,,104.0,352.0,104.0,352.0,295.0,365.0,173.0,443.0,121.0,352.0,313.0,365.0,226.0,430.0,347.0,260.0,365.0,260.0,295.0,260.0,,,313.0,430.0,313.0,430.0,,,208.0,456.0,191.0,456.0,156.0,443.0,side/right_bottom/20190103_155320.jpg,right_bottom,36.48628902769641,40.63787040013507,,128.75675533502655,26.651094410747827
